name,reviews.text
Sportsmen's Lodge,"Our room was dirty, carpet had so many stains. Toilet took all night to flush. Cafe and restaurant were both closed on a Monday. Place was more like a motel 6. If you have trouble going up stairs to get to your room it's not the place for you. We ordered breakfast and we're told it would be half an hour. One hour later I called asking where breakfast was because the hotel tablet said it had been delivered, the girl on the phone said it hadn't even been started and did we still want it. I said no. 10 minutes later the cafe management came to our room (where there is a do no disturb sign) banging on our door trying to bully us into reordering breakfast because he said they cannot waste food. The food had not been made according to the girl I spoke to. They lied. The place is rundown and they will try and bully you into buying food. You'll probably be better off at a motel 6."
Sportsmen's Lodge,"The room was comfortable and very pleasant, overlooking the pool. (The pool was great!) Even tho we were in a very busy city, the surrounding grounds made you feel like you were in a very private and quiet place. I have to say, though, I cannot understand why the hallways were painted pea-soup green. Ugh! And carpeting to match! I guess if you are color blind, then the place is perfect."
Sportsmen's Lodge,"The room was noisy ,even though I requested a quiet room. Unfortunately they were unable to move me to a quieter room. I actually changed hotels because of the noise."
Sportsmen's Lodge,"The renovations to the hotel are beautiful. The room was very comfortable yet a little dark as far as lighting is concerned. Also, we had NO closet space. There was a very small area, as wide as your carry-on suitcase! No door on the closet area but a curtain which hardly exposed that space so we had to hold the curtain out of the way along with the rod that open and close the curtain while we got our clothes out. The three deep drawers available were helpful but there is plenty of room for a small dresser which would enable the closet to be more efficient."
Sportsmen's Lodge,"Went with my son to go to Universal Studios. Location was great. Pool is the BEST! Rooms are adequate, clean, standard size but no fridge. Be sure to ask for one if you want one. The hotel is great for location and pool."
Sportsmen's Lodge,"Looks can be deceiving here... the pics, and the decor look great, a nice touch, however there is NO insulation, you can hear everything including our neighbors tv. I would not stay here again. The pool and restaurants looked great, but we arrived a little later and on Monday the restaurant is closed."
Sportsmen's Lodge,This hotel needs major remodeling there trying to update it you can hear when the heater air conditioning or someone taking a shower in your room a big loud noise after it turns off wouldn't recommend this to no one unless this was your last option the only good thing was the rooms were clean. the hotels close to Universal Studios Beverly Hills Shopping Area and restaurants
Sportsmen's Lodge,Nice! Very friendly staff. Well priced. Will come back.
Sportsmen's Lodge,FILTHY RUNDOWN DISGUSTING NASTY MANAGER. WE DID NOT STAY IT WAS SO GROSS WE SAW THE ROOM AND CALLED DESK IMMEDIATLY TO SAY WE WERE LEAVING. THEY WANTED TO CHARGE US 225. AMEX TO THE RESCUE!
Sportsmen's Lodge,join us saturdays and sundays from 1p-7p as we bring in some of la's hottest dj's to spin poolside! note: the $25 entrance fee for non hotel guests has been switched to a $25 food & beverage minimum.
Sportsmen's Lodge,Great service Great hotel Charge extra for parking Also are still holding 200 on our credit card from 15 days ago Suggest you use another card not your travel card Breakfast not included at own cost at their cafe if you wish
Sportsmen's Lodge,"Fabulous salt water pool. Jacuzzi needs repair. Rooms are spacious, sparsely decorated. No fridge. Rooms are noisy."
Sportsmen's Lodge,"check in + buy food = get free food. pretty simple, right! enjoy the historic patio café before reno's start - then come back and enjoy the new/improved version. photo: artist's rendering of new café"
Sportsmen's Lodge,The hallway is a bit outdated but room condition is comfortable.
Sportsmen's Lodge,heater worked on and off. windows had a draft. alarm clock did not work
Sportsmen's Lodge,"hôtel design, personnel très agréable, grande piscine idéal pour nager, beaucoup de végétation. je recommande !"
Sportsmen's Lodge,"Hotel has been redone, rooms large but could use anothe chair, , chest of drawers something. Because of the size of room TV far from viewing, should be bigger TV, later afternoon their coffee shop closed ,I found that odd and Inconvenient. Liked neighborhood. Tiny coffeepot and only one packet of coffee so could be more,generous. Pleasant. It minimum everything."
Sportsmen's Lodge,Great retro hotel with style
Sportsmen's Lodge,everything
Sportsmen's Lodge,"It's a good hotel, with one of the best swimming pools you will find in a non-resort hotel, but good be great if they updated the rooms."
Sportsmen's Lodge,The staff from front desk housekeeper room service to shuttle driver were all very kind the whole place was clean
Sportsmen's Lodge,$100 ransom for oversized vehicles. small tv. loud hallways. cool property though.
Sportsmen's Lodge,"These walls are THIN. I only spent a night there, but wow, they've really tried to cover up the old rooms with some flair. They give you a tablet that is only for looking at the hotel's services and there is a fancy mirror in the bathroom, but otherwise the rooms are very sub-par. Way below a typical Holiday Inn. Thank goodness I was on the end, but I still could here whenever anyone would talk in the hallway or shut their door. And the doors slam! Even when you are trying to be gentle. The decor is not great either. Next to the TV, there was just one big wall and a lot of space. It certainly didn't help damper any noise. Maybe hang up some sound-absorbent fabric. The guys at the front desk were good, so I cannot complain about the service. The location is great. The lobby was definitely remodeled to be ULTRA modern. Lot of orange and white. They just need to remodel the rooms and thicken the walls, get new doors, new shower and tubs, new moldings, and then I'd stay there again."
